time,open,high,low,close,volume,high_time,low_time
2021-06-14 08:00:00,1.41021,1.41094,1.40699,1.41012,26075164000.0,2021-06-14 11:02:25.471,2021-06-14 08:38:17.931
2021-06-14 12:00:00,1.41013,1.41237,1.41,1.41151,24593994000.0,2021-06-14 13:46:18.249,2021-06-14 12:14:44.927
2021-06-14 16:00:00,1.4115,1.412,1.41059,1.41089,14882101000.0,2021-06-14 16:07:49.055,2021-06-14 19:09:49.572
2021-06-14 20:00:00,1.41088,1.41127,1.41006,1.41092,5699484000.0,2021-06-14 21:07:49.658,2021-06-14 21:20:11.461
2021-06-15 00:00:00,1.41094,1.41166,1.40988,1.41107,13973123000.0,2021-06-15 00:43:59.303,2021-06-15 01:47:59.847
2021-06-15 04:00:00,1.41106,1.41286,1.41062,1.41156,18698491000.0,2021-06-15 06:09:23.188,2021-06-15 07:27:36.570
2021-06-15 08:00:00,1.41155,1.41179,1.40342,1.40412,33510300000.0,2021-06-15 08:10:05.484,2021-06-15 11:49:27.442
2021-06-15 12:00:00,1.40413,1.40944,1.40412,1.40726,33773738000.0,2021-06-15 14:55:31.576,2021-06-15 12:00:03.373
2021-06-15 16:00:00,1.40727,1.4085,1.40704,1.40826,19499607000.0,2021-06-15 16:49:19.624,2021-06-15 16:01:56.000
2021-06-15 20:00:00,1.40827,1.40857,1.40773,1.40804,4113353000.0,2021-06-15 20:53:22.587,2021-06-15 21:04:26.905
2021-06-16 00:00:00,1.40805,1.4085,1.40762,1.40821,11379847000.0,2021-06-16 00:39:04.658,2021-06-16 01:19:28.120
2021-06-16 04:00:00,1.40822,1.41234,1.40816,1.41175,19300807000.0,2021-06-16 07:06:51.114,2021-06-16 04:10:50.204
2021-06-16 08:00:00,1.41176,1.41198,1.40986,1.41162,13173950000.0,2021-06-16 08:00:32.060,2021-06-16 09:13:08.660
2021-06-16 12:00:00,1.41163,1.41325,1.40998,1.41086,36292712000.0,2021-06-16 12:19:17.216,2021-06-16 14:56:04.648
2021-06-16 16:00:00,1.41087,1.41137,1.39954,1.39967,55747765000.0,2021-06-16 16:03:46.581,2021-06-16 19:57:24.319
