time,open,high,low,close,volume,high_time,low_time
2025-01-23 12:00:00,0.84521,0.84531,0.84356,0.84368,21309715000.0,2025-01-23 12:45:26.714,2025-01-23 15:45:52.241
2025-01-23 16:00:00,0.84369,0.84408,0.84316,0.84329,15624599000.0,2025-01-23 16:16:48.652,2025-01-23 19:44:41.393
2025-01-23 20:00:00,0.8433,0.84341,0.84277,0.84308,3054486000.0,2025-01-23 20:13:41.741,2025-01-23 22:04:01.005
2025-01-24 00:00:00,0.84307,0.84343,0.84246,0.84286,7568504000.0,2025-01-24 00:45:23.235,2025-01-24 03:00:57.036
2025-01-24 04:00:00,0.84288,0.84462,0.84219,0.8445,13230110000.0,2025-01-24 07:59:45.249,2025-01-24 06:15:19.661
2025-01-24 08:00:00,0.84451,0.84621,0.84365,0.84458,20686397000.0,2025-01-24 09:02:31.656,2025-01-24 10:47:34.897
2025-01-24 12:00:00,0.84459,0.84495,0.84225,0.84239,16983160000.0,2025-01-24 12:12:25.122,2025-01-24 15:32:35.419
2025-01-24 16:00:00,0.8424,0.84248,0.84061,0.84076,8487791000.0,2025-01-24 16:01:43.563,2025-01-24 19:02:43.133
2025-01-24 20:00:00,0.84075,0.84082,0.84037,0.84065,1776111000.0,2025-01-24 20:01:00.083,2025-01-24 20:37:39.312
2025-01-26 20:00:00,0.84025,0.84065,0.83999,0.84017,1965419000.0,2025-01-26 23:01:03.428,2025-01-26 22:14:45.934
2025-01-27 00:00:00,0.84016,0.84087,0.84004,0.84044,5256541000.0,2025-01-27 01:00:33.546,2025-01-27 00:00:51.616
2025-01-27 04:00:00,0.84043,0.84153,0.83959,0.84132,6371319000.0,2025-01-27 07:52:56.448,2025-01-27 06:15:12.604
2025-01-27 08:00:00,0.84131,0.84197,0.83909,0.84123,21578380000.0,2025-01-27 09:00:21.854,2025-01-27 10:24:11.316
2025-01-27 12:00:00,0.84125,0.84185,0.84043,0.8417,17969432000.0,2025-01-27 15:36:38.031,2025-01-27 13:28:21.415
2025-01-27 16:00:00,0.84169,0.84206,0.8399,0.84007,12029287000.0,2025-01-27 16:17:31.954,2025-01-27 19:57:58.842
2025-01-27 20:00:00,0.84008,0.8401,0.83799,0.83821,7574595000.0,2025-01-27 20:12:05.999,2025-01-27 23:48:12.484
2025-01-28 00:00:00,0.83822,0.83895,0.83791,0.83826,11249051000.0,2025-01-28 01:32:47.260,2025-01-28 02:06:56.345
2025-01-28 04:00:00,0.83825,0.83935,0.83825,0.83893,12968824000.0,2025-01-28 07:36:15.962,2025-01-28 04:00:03.744
2025-01-28 08:00:00,0.83895,0.83897,0.83797,0.8388,13211771000.0,2025-01-28 08:00:00.369,2025-01-28 09:19:23.371
2025-01-28 12:00:00,0.83879,0.83955,0.8381,0.83845,13643278000.0,2025-01-28 13:54:20.969,2025-01-28 12:33:07.969
2025-01-28 16:00:00,0.83846,0.8392,0.83823,0.83854,9291789000.0,2025-01-28 18:27:33.882,2025-01-28 16:11:18.891
2025-01-28 20:00:00,0.83853,0.8388,0.8378,0.83811,3659902000.0,2025-01-28 20:38:00.460,2025-01-28 22:04:01.003
2025-01-29 00:00:00,0.83812,0.83872,0.83802,0.83845,5189200000.0,2025-01-29 01:01:05.538,2025-01-29 00:01:27.247
2025-01-29 04:00:00,0.83846,0.83853,0.83644,0.83668,6510129000.0,2025-01-29 04:14:17.614,2025-01-29 07:50:00.059
2025-01-29 08:00:00,0.8367,0.83822,0.83637,0.8375,13738421000.0,2025-01-29 08:55:17.545,2025-01-29 08:05:22.397
2025-01-29 12:00:00,0.83749,0.83846,0.83694,0.83795,18556101000.0,2025-01-29 15:30:09.433,2025-01-29 13:11:31.013
2025-01-29 16:00:00,0.83796,0.8382,0.83638,0.83698,18115002000.0,2025-01-29 16:16:03.043,2025-01-29 19:01:16.557
2025-01-29 20:00:00,0.83697,0.83719,0.83627,0.83693,8273946000.0,2025-01-29 20:02:19.629,2025-01-29 22:05:02.245
